3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.605,100,12.838,100,1.3716,100
3.6049,99.999,12.837,100,1.3716,100
3.6046,99.998,12.831,99.999,1.3715,99.999
3.6032,99.988,12.803,99.996,1.3713,99.996
3.6013,99.975,12.769,99.992,1.3711,99.992
3.5994,99.962,12.736,99.988,1.3708,99.988
3.5976,99.949,12.704,99.984,1.3705,99.983
3.5957,99.937,12.673,99.98,1.3703,99.979
3.5939,99.924,12.643,99.976,1.37,99.975
3.5921,99.911,12.614,99.972,1.3697,99.971
3.5903,99.899,12.586,99.968,1.3695,99.967
3.5885,99.886,12.559,99.964,1.3692,99.963
3.5867,99.873,12.532,99.96,1.369,99.958
3.5849,99.861,12.507,99.956,1.3687,99.954
3.5832,99.848,12.482,99.952,1.3685,99.95
3.5814,99.835,12.458,99.948,1.3682,99.946
3.5797,99.823,12.435,99.944,1.368,99.942
3.578,99.81,12.412,99.94,1.3677,99.938
3.5762,99.797,12.391,99.936,1.3675,99.933
3.5745,99.785,12.37,99.932,1.3672,99.929
3.5728,99.772,12.349,99.928,1.367,99.925
3.5712,99.759,12.329,99.924,1.3668,99.921
3.5695,99.747,12.31,99.92,1.3665,99.917
3.5678,99.734,12.292,99.916,1.3663,99.913
3.5671,99.729,12.284,99.914,1.3662,99.911
3.5671,99.729,12.284,99.914,1.3662,99.911
3.5671,99.729,12.284,99.914,1.3662,99.911
3.5671,99.728,12.284,99.914,1.3662,99.911
3.5671,99.728,12.283,99.914,1.3662,99.911
3.5669,99.727,12.282,99.914,1.3662,99.91
3.566,99.72,12.272,99.912,1.366,99.908
3.5644,99.707,12.255,99.908,1.3658,99.904
3.5627,99.695,12.238,99.904,1.3656,99.9
3.5611,99.682,12.221,99.9,1.3653,99.896
3.5595,99.669,12.206,99.896,1.3651,99.891
3.5579,99.657,12.19,99.892,1.3649,99.887
3.5563,99.644,12.175,99.888,1.3647,99.883
3.5547,99.631,12.161,99.884,1.3644,99.879
3.5531,99.619,12.146,99.88,1.3642,99.875
3.5515,99.606,12.133,99.876,1.364,99.871
3.5499,99.593,12.119,99.872,1.3638,99.866
3.5484,99.581,12.106,99.868,1.3636,99.862
3.5468,99.568,12.094,99.864,1.3633,99.858
3.5453,99.555,12.082,99.86,1.3631,99.854
3.5438,99.543,12.07,99.856,1.3629,99.85
3.5423,99.53,12.058,99.852,1.3627,99.846
3.5407,99.517,12.047,99.848,1.3625,99.841
3.5392,99.505,12.036,99.844,1.3623,99.837
3.5378,99.492,12.026,99.84,1.3621,99.833
3.5363,99.479,12.015,99.836,1.3619,99.829
3.5348,99.467,12.005,99.832,1.3617,99.825
3.5333,99.454,11.996,99.828,1.3615,99.821
3.5319,99.441,11.986,99.824,1.3613,99.816
3.5304,99.429,11.977,99.82,1.3611,99.812
3.529,99.416,11.968,99.816,1.3609,99.808
3.5275,99.403,11.959,99.812,1.3607,99.804
3.5261,99.39,11.951,99.808,1.3605,99.8
3.5247,99.378,11.943,99.804,1.3603,99.796
3.5233,99.365,11.934,99.8,1.3601,99.791
3.5219,99.352,11.927,99.796,1.3599,99.787
3.5205,99.34,11.919,99.792,1.3597,99.783
3.5191,99.327,11.911,99.788,1.3595,99.779
3.5177,99.314,11.904,99.784,1.3593,99.775
3.5163,99.302,11.897,99.78,1.3591,99.771
3.515,99.289,11.89,99.776,1.359,99.766
3.5136,99.276,11.883,99.772,1.3588,99.762
3.5123,99.264,11.877,99.768,1.3586,99.758
3.5109,99.251,11.87,99.764,1.3584,99.754
3.5096,99.238,11.864,99.76,1.3582,99.75
3.5083,99.226,11.858,99.756,1.358,99.746
3.5069,99.213,11.852,99.752,1.3579,99.741
3.5056,99.2,11.846,99.748,1.3577,99.737
3.5043,99.188,11.841,99.744,1.3575,99.733
3.503,99.175,11.835,99.74,1.3573,99.729
3.5017,99.162,11.83,99.736,1.3572,99.725
3.5005,99.15,11.824,99.732,1.357,99.721
3.4992,99.137,11.819,99.728,1.3568,99.716
3.4979,99.124,11.814,99.724,1.3566,99.712
3.4966,99.111,11.809,99.72,1.3565,99.708
3.4954,99.099,11.804,99.716,1.3563,99.704
3.4941,99.086,11.799,99.712,1.3561,99.7
3.4929,99.073,11.795,99.708,1.356,99.696
3.4917,99.061,11.79,99.704,1.3558,99.691
3.4904,99.048,11.786,99.7,1.3556,99.687
3.4892,99.035,11.781,99.696,1.3555,99.683
3.488,99.023,11.777,99.692,1.3553,99.679
3.4868,99.01,11.773,99.688,1.3551,99.675
3.4856,98.997,11.769,99.684,1.355,99.671
3.4844,98.985,11.765,99.68,1.3548,99.666
3.4832,98.972,11.761,99.676,1.3547,99.662
3.482,98.959,11.757,99.672,1.3545,99.658
3.4808,98.947,11.753,99.668,1.3543,99.654
3.4797,98.934,11.75,99.664,1.3542,99.65
3.4785,98.921,11.746,99.66,1.354,99.646
3.4774,98.909,11.743,99.656,1.3539,99.641
3.4762,98.896,11.739,99.652,1.3537,99.637
3.4751,98.883,11.736,99.648,1.3536,99.633
