14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.797,100,13.096,100
14.622,100,12.796,100,13.096,100
14.621,99.999,12.791,99.999,13.094,99.998
14.618,99.996,12.768,99.997,13.088,99.989
14.611,99.989,12.713,99.99,13.073,99.966
14.604,99.982,12.66,99.984,13.058,99.943
14.599,99.977,12.623,99.979,13.047,99.926
14.599,99.977,12.623,99.979,13.047,99.926
14.594,99.972,12.59,99.975,13.037,99.91
14.589,99.967,12.559,99.97,13.027,99.895
14.582,99.96,12.514,99.964,13.012,99.872
14.575,99.952,12.471,99.957,12.998,99.849
14.568,99.945,12.431,99.951,12.983,99.826
14.561,99.938,12.392,99.944,12.969,99.804
14.554,99.931,12.356,99.938,12.955,99.781
14.548,99.923,12.321,99.931,12.94,99.758
14.541,99.916,12.288,99.925,12.926,99.735
14.538,99.913,12.273,99.922,12.92,99.725
14.538,99.913,12.273,99.922,12.92,99.725
14.531,99.906,12.242,99.915,12.906,99.702
14.525,99.899,12.213,99.909,12.892,99.679
14.518,99.891,12.185,99.902,12.879,99.656
14.511,99.884,12.158,99.896,12.865,99.633
14.505,99.877,12.133,99.889,12.852,99.61
14.498,99.87,12.108,99.883,12.838,99.587
14.492,99.862,12.085,99.876,12.825,99.564
14.485,99.855,12.062,99.87,12.812,99.542
14.479,99.848,12.041,99.863,12.799,99.519
14.473,99.841,12.021,99.857,12.786,99.496
14.466,99.834,12.001,99.85,12.773,99.473
14.46,99.826,11.982,99.844,12.761,99.45
14.454,99.819,11.964,99.837,12.748,99.427
14.448,99.812,11.947,99.831,12.735,99.404
14.442,99.805,11.93,99.824,12.723,99.382
14.436,99.797,11.914,99.818,12.711,99.359
14.429,99.79,11.899,99.811,12.698,99.336
14.423,99.783,11.884,99.805,12.686,99.313
14.417,99.776,11.87,99.798,12.674,99.29
14.411,99.769,11.857,99.792,12.662,99.267
14.406,99.761,11.843,99.785,12.65,99.244
14.4,99.754,11.831,99.779,12.639,99.222
14.394,99.747,11.818,99.772,12.627,99.199
14.388,99.74,11.806,99.766,12.615,99.176
14.382,99.732,11.795,99.759,12.604,99.153
14.376,99.725,11.784,99.753,12.592,99.13
14.371,99.718,11.773,99.746,12.581,99.107
14.365,99.711,11.763,99.74,12.57,99.084
14.359,99.704,11.753,99.733,12.559,99.062
14.354,99.696,11.743,99.727,12.547,99.039
14.348,99.689,11.734,99.72,12.536,99.016
14.343,99.682,11.724,99.714,12.526,98.993
14.337,99.675,11.715,99.707,12.515,98.97
14.332,99.667,11.707,99.701,12.504,98.947
14.326,99.66,11.698,99.694,12.493,98.924
14.321,99.653,11.69,99.688,12.483,98.901
14.315,99.646,11.682,99.681,12.472,98.879
14.31,99.639,11.674,99.675,12.462,98.856
14.305,99.631,11.667,99.668,12.451,98.833
14.3,99.624,11.659,99.662,12.441,98.81
14.294,99.617,11.652,99.655,12.431,98.787
14.289,99.61,11.645,99.649,12.421,98.764
14.284,99.602,11.638,99.642,12.411,98.741
14.279,99.595,11.631,99.636,12.401,98.719
14.274,99.588,11.625,99.629,12.391,98.696
14.268,99.581,11.618,99.623,12.381,98.673
14.263,99.574,11.612,99.616,12.371,98.65
14.258,99.566,11.606,99.61,12.362,98.627
14.253,99.559,11.6,99.603,12.352,98.604
14.248,99.552,11.594,99.597,12.342,98.581
14.243,99.545,11.588,99.59,12.333,98.559
14.238,99.537,11.582,99.584,12.324,98.536
14.234,99.53,11.577,99.577,12.314,98.513
14.229,99.523,11.571,99.571,12.305,98.49
14.224,99.516,11.566,99.564,12.296,98.467
14.219,99.509,11.56,99.558,12.287,98.444
14.214,99.501,11.555,99.551,12.278,98.421
14.21,99.494,11.55,99.545,12.269,98.398
14.205,99.487,11.545,99.538,12.26,98.376
14.2,99.48,11.54,99.532,12.251,98.353
14.195,99.472,11.535,99.525,12.242,98.33
14.191,99.465,11.53,99.519,12.233,98.307
14.186,99.458,11.526,99.512,12.225,98.284
14.182,99.451,11.521,99.506,12.216,98.261
14.177,99.444,11.516,99.499,12.207,98.238
14.172,99.436,11.512,99.493,12.199,98.216
14.168,99.429,11.507,99.486,12.191,98.193
14.163,99.422,11.503,99.48,12.182,98.17
14.159,99.415,11.499,99.473,12.174,98.147
14.155,99.407,11.494,99.467,12.166,98.124
14.15,99.4,11.49,99.46,12.157,98.101
14.146,99.393,11.486,99.454,12.149,98.078
14.141,99.386,11.482,99.447,12.141,98.056
14.137,99.379,11.478,99.441,12.133,98.033
14.133,99.371,11.474,99.434,12.125,98.01
14.129,99.364,11.47,99.428,12.117,97.987
14.124,99.357,11.466,99.421,12.109,97.964
14.12,99.35,11.462,99.415,12.102,97.941
14.116,99.342,11.458,99.408,12.094,97.918
14.112,99.335,11.455,99.402,12.086,97.896
14.107,99.328,11.451,99.395,12.079,97.873
14.103,99.321,11.447,99.389,12.071,97.85
14.099,99.314,11.444,99.382,12.064,97.827
14.095,99.306,11.44,99.376,12.056,97.804
14.091,99.299,11.437,99.369,12.049,97.781
14.087,99.292,11.433,99.363,12.041,97.758
14.083,99.285,11.43,99.356,12.034,97.735
14.079,99.277,11.426,99.35,12.027,97.713
14.075,99.27,11.423,99.343,12.02,97.69
14.071,99.263,11.419,99.337,12.012,97.667
14.067,99.256,11.416,99.33,12.005,97.644
14.063,99.249,11.413,99.324,11.998,97.621
14.059,99.241,11.41,99.317,11.991,97.598
14.055,99.234,11.406,99.311,11.984,97.575
14.052,99.227,11.403,99.304,11.977,97.553
14.048,99.22,11.4,99.298,11.97,97.53
14.044,99.212,11.397,99.291,11.964,97.507
14.04,99.205,11.394,99.285,11.957,97.484
14.036,99.198,11.391,99.278,11.95,97.461
14.033,99.191,11.388,99.272,11.943,97.438
14.029,99.184,11.385,99.265,11.937,97.415
14.025,99.176,11.382,99.259,11.93,97.393
14.022,99.169,11.379,99.252,11.924,97.37
14.018,99.162,11.376,99.246,11.917,97.347
14.014,99.155,11.374,99.239,11.911,97.324
14.011,99.147,11.371,99.233,11.904,97.301
14.007,99.14,11.368,99.226,11.898,97.278
14.003,99.133,11.365,99.22,11.892,97.255
14,99.126,11.363,99.213,11.885,97.233
13.996,99.119,11.36,99.207,11.879,97.21
13.993,99.111,11.357,99.2,11.873,97.187
13.989,99.104,11.355,99.194,11.867,97.164
13.986,99.097,11.352,99.187,11.861,97.141
13.982,99.09,11.349,99.181,11.855,97.118
13.979,99.082,11.347,99.174,11.849,97.095
13.976,99.075,11.344,99.168,11.843,97.072
13.972,99.068,11.342,99.161,11.837,97.05
13.969,99.061,11.339,99.155,11.831,97.027
13.965,99.054,11.337,99.148,11.825,97.004
13.962,99.046,11.334,99.142,11.819,96.981
13.959,99.039,11.332,99.135,11.813,96.958
13.955,99.032,11.33,99.129,11.807,96.935
13.952,99.025,11.327,99.122,11.802,96.912
13.949,99.017,11.325,99.116,11.796,96.89
13.946,99.01,11.323,99.109,11.79,96.867
13.942,99.003,11.32,99.103,11.785,96.844
13.939,98.996,11.318,99.096,11.779,96.821
13.936,98.989,11.316,99.09,11.774,96.798
13.933,98.981,11.314,99.083,11.768,96.775
13.93,98.974,11.311,99.077,11.763,96.752
13.926,98.967,11.309,99.07,11.757,96.73
13.923,98.96,11.307,99.064,11.752,96.707
13.92,98.952,11.305,99.057,11.746,96.684
13.917,98.945,11.303,99.051,11.741,96.661
13.914,98.938,11.301,99.044,11.736,96.638
13.911,98.931,11.299,99.038,11.731,96.615
13.908,98.924,11.296,99.031,11.725,96.592
13.905,98.916,11.294,99.025,11.72,96.569
13.902,98.909,11.292,99.018,11.715,96.547
13.899,98.902,11.29,99.012,11.71,96.524
13.896,98.895,11.288,99.005,11.705,96.501
13.893,98.887,11.286,98.999,11.7,96.478
13.89,98.88,11.284,98.992,11.695,96.455
13.887,98.873,11.283,98.986,11.69,96.432
13.884,98.866,11.281,98.979,11.685,96.409
13.881,98.859,11.279,98.973,11.68,96.387
13.88,98.855,11.278,98.97,11.678,96.377
13.88,98.855,11.278,98.97,11.678,96.377
13.879,98.853,11.277,98.968,11.676,96.37
13.878,98.851,11.277,98.966,11.675,96.363
13.875,98.844,11.275,98.96,11.67,96.341
13.872,98.837,11.273,98.953,11.665,96.318
13.87,98.83,11.271,98.947,11.66,96.295
13.867,98.822,11.27,98.94,11.656,96.272
13.864,98.815,11.268,98.934,11.651,96.249
13.861,98.808,11.266,98.927,11.646,96.226
13.858,98.801,11.264,98.921,11.641,96.203
13.856,98.793,11.263,98.914,11.637,96.181
13.853,98.786,11.261,98.908,11.632,96.158
13.85,98.779,11.259,98.901,11.627,96.135
13.847,98.772,11.257,98.895,11.623,96.112
13.845,98.765,11.256,98.888,11.618,96.089
13.842,98.757,11.254,98.882,11.614,96.066
13.839,98.75,11.252,98.875,11.609,96.043
13.837,98.743,11.251,98.869,11.605,96.021
13.834,98.736,11.249,98.862,11.6,95.998
13.831,98.728,11.248,98.856,11.596,95.975
13.829,98.721,11.246,98.849,11.592,95.952
13.826,98.714,11.245,98.843,11.587,95.929
13.823,98.707,11.243,98.836,11.583,95.906
13.821,98.7,11.241,98.83,11.579,95.883
13.818,98.692,11.24,98.823,11.574,95.86
13.816,98.685,11.238,98.817,11.57,95.838
13.813,98.678,11.237,98.81,11.566,95.815
13.811,98.671,11.235,98.804,11.562,95.792
13.808,98.663,11.234,98.797,11.557,95.769
13.806,98.656,11.233,98.791,11.553,95.746
13.803,98.649,11.231,98.784,11.549,95.723
13.801,98.642,11.23,98.778,11.545,95.7
13.798,98.635,11.228,98.771,11.541,95.678
13.796,98.627,11.227,98.765,11.537,95.655
13.793,98.62,11.226,98.758,11.533,95.632
13.791,98.613,11.224,98.752,11.529,95.609
13.788,98.606,11.223,98.745,11.525,95.586
13.786,98.598,11.221,98.739,11.521,95.563
13.784,98.591,11.22,98.732,11.517,95.54
13.781,98.584,11.219,98.726,11.513,95.518
